22954	2586	5461	3.000	95.00	91.71	285.00	275.13	9.87	2026-01-12 16:16:49.02059
22955	2586	5461	2.000	90.00	91.71	180.00	183.42	-3.42	2026-01-12 16:16:49.02059
20078	2359	530	6.000	200.00	191.47	1200.00	1148.82	51.18	2026-01-08 10:47:58.965237
20079	2359	513	1.000	200.00	189.98	200.00	189.98	10.02	2026-01-08 10:47:58.965237
20080	2359	153	4.000	400.00	331.37	1600.00	1325.48	274.52	2026-01-08 10:47:58.965237
20081	2359	612	1.000	220.00	130.60	220.00	130.60	89.40	2026-01-08 10:47:58.965237
20082	2359	612	5.000	210.00	130.60	1050.00	653.00	397.00	2026-01-08 10:47:58.965237
20083	2359	1467	8.000	140.00	93.94	1120.00	751.52	368.48	2026-01-08 10:47:58.965237
20084	2359	516	30.000	50.00	50.97	1500.00	1529.10	-29.10	2026-01-08 10:47:58.965237
20085	2359	337	3.000	55.00	50.88	165.00	152.64	12.36	2026-01-08 10:47:58.965237
20086	2359	613	7.000	85.00	70.65	595.00	494.55	100.45	2026-01-08 10:47:58.965237
20087	2359	520	1.000	80.00	51.68	80.00	51.68	28.32	2026-01-08 10:47:58.965237
20088	2359	1472	1.000	350.00	179.87	350.00	179.87	170.13	2026-01-08 10:47:58.965237
20089	2359	1473	1.000	60.00	58.56	60.00	58.56	1.44	2026-01-08 10:47:58.965237
20090	2359	543	2.000	120.00	110.59	240.00	221.18	18.82	2026-01-08 10:47:58.965237
20091	2359	626	1.000	130.00	89.86	130.00	89.86	40.14	2026-01-08 10:47:58.965237
20092	2359	1477	5.000	270.00	254.98	1350.00	1274.90	75.10	2026-01-08 10:47:58.965237
